380,826,607,803,627,559,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
407,756,479,746,694,743,1023,1023,1023,1023,1023,1023,0,0,512,512,F
384,820,602,798,728,691,1023,1023,512,1023,512,1023,512,0,1023,512,N
406,761,480,749,694,742,1023,1023,1023,1023,1023,1023,0,0,512,512,F
389,764,615,827,752,631,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
387,837,610,763,580,714,1023,1023,1023,1023,512,1023,512,0,1023,0,U
439,856,636,991,629,639,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
369,801,558,958,669,721,1023,1023,1023,512,512,1023,512,0,1023,512,O
436,837,618,987,613,735,1023,1023,1023,1023,512,1023,512,0,1023,0,H
388,829,603,800,731,702,1023,1023,512,1023,512,1023,512,0,1023,512,N
396,839,614,817,745,714,1023,1023,512,1023,512,1023,512,0,1023,512,N
397,834,600,833,588,753,1023,1023,1023,512,1023,1023,0,0,1023,512,D
396,860,630,826,735,785,1023,512,1023,1023,512,1023,512,0,1023,512,E
503,789,570,776,596,700,1023,1023,1023,1023,1023,512,0,0,1023,512,P
388,823,475,755,588,747,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
405,760,480,747,694,742,1023,1023,1023,1023,1023,1023,0,0,512,512,F
397,850,612,764,580,715,1023,1023,1023,1023,512,1023,512,0,1023,0,U
371,806,561,962,674,728,1023,1023,1023,512,512,1023,512,0,1023,512,O
388,833,641,847,749,803,1023,1023,1023,1023,512,1023,512,0,1023,0,S
415,748,620,811,737,750,1023,1023,1023,1023,512,1023,512,0,1023,0,I
405,773,490,752,596,732,1023,1023,1023,1023,512,1023,512,0,1023,0,B
406,846,621,829,580,609,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
508,788,570,779,597,696,1023,1023,1023,1023,1023,512,0,0,1023,512,P
405,851,626,765,588,715,1023,1023,1023,1023,1023,512,0,512,1023,0,R
398,840,597,802,723,743,512,1023,1023,1023,512,1023,512,0,1023,512,M
380,829,606,806,627,559,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
374,811,565,970,678,729,1023,1023,1023,512,512,1023,512,0,1023,512,O
396,861,630,830,736,784,1023,512,1023,1023,512,1023,512,0,1023,512,E
396,848,600,802,725,745,512,1023,1023,1023,512,1023,512,0,1023,512,M
379,827,605,804,626,562,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
379,828,606,806,626,561,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
390,833,606,775,586,715,1023,1023,1023,1023,1023,1023,0,0,1023,0,V
438,836,618,986,612,736,1023,1023,1023,1023,512,1023,512,0,1023,0,H
390,779,613,835,755,632,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
391,782,614,831,752,631,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
402,832,618,837,717,709,1023,1023,1023,1023,512,1023,512,0,1023,0,C
397,834,601,834,589,756,1023,1023,1023,512,1023,1023,0,0,1023,512,D
397,836,601,833,591,755,1023,1023,1023,512,1023,1023,0,0,1023,512,D
407,844,627,766,587,718,1023,1023,1023,1023,1023,512,0,512,1023,0,R
404,847,621,830,578,611,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
370,804,560,960,671,724,1023,1023,1023,512,512,1023,512,0,1023,512,O
405,772,490,753,597,736,1023,1023,1023,1023,512,1023,512,0,1023,0,B
402,837,614,830,715,708,1023,1023,1023,1023,512,1023,512,0,1023,0,C
397,837,601,834,591,756,1023,1023,1023,512,1023,1023,0,0,1023,512,D
392,836,611,776,582,717,1023,1023,1023,1023,512,1023,512,0,1023,0,U
385,815,473,754,587,745,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
398,825,475,759,589,749,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
398,855,626,830,732,766,1023,1023,1023,1023,1023,1023,0,0,1023,0,X
387,834,644,855,755,809,1023,1023,1023,1023,512,1023,512,0,1023,0,S
372,809,564,966,677,734,1023,1023,1023,512,512,1023,512,0,1023,512,O
380,826,608,803,627,559,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
399,848,601,803,726,742,512,1023,1023,1023,512,1023,512,0,1023,512,M
405,841,626,764,588,712,1023,1023,1023,1023,1023,512,0,512,1023,0,R
391,826,473,754,587,736,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
441,850,631,989,631,644,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
394,840,615,816,746,714,1023,1023,512,1023,512,1023,512,0,1023,512,N
390,776,614,840,753,631,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
386,826,640,823,746,801,1023,1023,1023,1023,512,1023,512,0,1023,0,S
415,748,621,813,739,749,1023,1023,1023,1023,512,1023,512,0,1023,0,I
414,760,619,810,736,746,1023,1023,1023,1023,512,1023,512,0,1023,0,I
446,843,623,985,631,651,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
401,838,609,827,708,705,1023,1023,1023,1023,512,1023,512,0,1023,0,C
401,835,609,827,708,706,1023,1023,1023,1023,512,1023,512,0,1023,0,C
396,846,625,830,733,769,1023,1023,1023,1023,1023,1023,0,0,1023,0,X
388,826,606,807,735,701,1023,1023,512,1023,512,1023,512,0,1023,512,N
415,839,600,803,606,679,1023,1023,1023,1023,1023,512,0,0,1023,512,K
388,773,614,788,753,627,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
389,764,616,843,755,629,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
402,877,645,844,764,670,1023,1023,1023,1023,512,1023,512,0,1023,0,A
389,787,614,830,751,630,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
396,863,629,826,737,788,1023,512,1023,1023,512,1023,512,0,1023,512,E
400,853,625,844,733,769,1023,1023,1023,1023,1023,1023,0,0,1023,0,X
370,802,559,959,670,722,1023,1023,1023,512,512,1023,512,0,1023,512,O
386,821,591,817,712,612,1023,1023,1023,1023,1023,512,0,0,1023,512,T
394,843,615,821,748,715,1023,1023,512,1023,512,1023,512,0,1023,512,N
397,835,600,833,590,755,1023,1023,1023,512,1023,1023,0,0,1023,512,D
397,841,612,770,580,714,1023,1023,1023,1023,512,1023,512,0,1023,0,U
456,848,629,988,630,648,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
399,843,608,777,588,719,1023,1023,1023,1023,1023,1023,0,0,1023,0,V
407,840,622,764,586,731,1023,1023,1023,1023,1023,512,0,512,1023,0,R
443,854,635,991,629,640,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
384,837,644,881,758,811,1023,1023,1023,1023,512,1023,512,0,1023,0,S
445,842,622,984,632,651,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
376,818,569,973,683,739,1023,1023,1023,512,512,1023,512,0,1023,512,O
405,760,481,750,694,743,1023,1023,1023,1023,1023,1023,0,0,512,512,F
393,839,613,764,579,719,1023,1023,1023,1023,512,1023,512,0,1023,0,U
393,857,625,819,730,779,1023,512,1023,1023,512,1023,512,0,1023,512,E
376,820,570,973,684,741,1023,1023,1023,512,512,1023,512,0,1023,512,O
401,836,609,827,708,705,1023,1023,1023,1023,512,1023,512,0,1023,0,C
392,835,610,765,580,716,1023,1023,1023,1023,512,1023,512,0,1023,0,U
390,839,605,774,585,714,1023,1023,1023,1023,1023,1023,0,0,1023,0,V
392,858,623,820,731,786,1023,512,1023,1023,512,1023,512,0,1023,512,E
394,826,592,833,714,614,1023,1023,1023,1023,1023,512,0,0,1023,512,T
414,754,620,811,737,749,1023,1023,1023,1023,512,1023,512,0,1023,0,I
388,772,614,821,754,631,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
374,813,567,970,680,737,1023,1023,1023,512,512,1023,512,0,1023,512,O
402,832,614,832,715,710,1023,1023,1023,1023,512,1023,512,0,1023,0,C
407,758,480,744,694,744,1023,1023,1023,1023,1023,1023,0,0,512,512,F
387,826,476,754,588,745,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
415,746,621,813,738,750,1023,1023,1023,1023,512,1023,512,0,1023,0,I
402,842,623,763,587,730,1023,1023,1023,1023,1023,512,0,512,1023,0,R
398,848,601,802,726,748,512,1023,1023,1023,512,1023,512,0,1023,512,M
435,838,618,988,613,734,1023,1023,1023,1023,512,1023,512,0,1023,0,H
392,822,607,773,585,717,1023,1023,1023,1023,1023,1023,0,0,1023,0,V
372,808,562,966,675,728,1023,1023,1023,512,512,1023,512,0,1023,512,O
405,760,480,753,694,743,1023,1023,1023,1023,1023,1023,0,0,512,512,F
405,849,626,760,587,714,1023,1023,1023,1023,1023,512,0,512,1023,0,R
391,773,613,840,757,634,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
391,820,474,756,588,742,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
391,830,607,804,734,707,1023,1023,512,1023,512,1023,512,0,1023,512,N
385,824,590,851,712,638,1023,1023,1023,1023,1023,512,0,0,1023,512,T
397,835,602,834,589,756,1023,1023,1023,512,1023,1023,0,0,1023,512,D
395,839,610,783,580,717,1023,1023,1023,1023,512,1023,512,0,1023,0,U
505,787,571,777,598,701,1023,1023,1023,1023,1023,512,0,0,1023,512,P
414,835,599,811,604,681,1023,1023,1023,1023,1023,512,0,0,1023,512,K
438,836,618,986,614,736,1023,1023,1023,1023,512,1023,512,0,1023,0,H
406,844,624,766,588,740,1023,1023,1023,1023,1023,512,0,512,1023,0,R
403,844,619,827,577,608,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
406,843,620,826,579,607,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
397,841,597,798,721,737,512,1023,1023,1023,512,1023,512,0,1023,512,M
406,849,626,765,590,713,1023,1023,1023,1023,1023,512,0,512,1023,0,R
387,838,610,780,581,717,1023,1023,1023,1023,512,1023,512,0,1023,0,U
414,839,601,800,606,680,1023,1023,1023,1023,1023,512,0,0,1023,512,K
385,824,474,754,587,742,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
405,772,490,752,595,732,1023,1023,1023,1023,512,1023,512,0,1023,0,B
506,797,576,783,602,703,1023,1023,1023,1023,1023,512,0,0,1023,512,P
386,829,642,813,748,804,1023,1023,1023,1023,512,1023,512,0,1023,0,S
402,834,614,833,714,709,1023,1023,1023,1023,512,1023,512,0,1023,0,C
506,795,575,784,601,702,1023,1023,1023,1023,1023,512,0,0,1023,512,P
389,835,645,844,755,807,1023,1023,1023,1023,512,1023,512,0,1023,0,S
399,833,601,834,587,753,1023,1023,1023,512,1023,1023,0,0,1023,512,D
389,835,553,770,581,716,1023,1023,1023,1023,512,1023,512,0,1023,0,U
379,828,605,804,626,561,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
394,823,474,751,586,752,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
397,835,602,834,589,756,1023,1023,1023,512,1023,1023,0,0,1023,512,D
395,838,611,769,580,713,1023,1023,1023,1023,512,1023,512,0,1023,0,U
386,814,590,834,714,637,1023,1023,1023,1023,1023,512,0,0,1023,512,T
448,847,627,989,632,651,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
397,833,601,833,588,754,1023,1023,1023,512,1023,1023,0,0,1023,512,D
445,849,630,990,631,648,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
397,835,602,835,589,757,1023,1023,1023,512,1023,1023,0,0,1023,512,D
502,796,575,782,602,704,1023,1023,1023,1023,1023,512,0,0,1023,512,P
404,881,651,848,771,672,1023,1023,1023,1023,512,1023,512,0,1023,0,A
409,847,624,828,583,610,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
381,826,608,803,627,558,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
441,850,632,989,630,640,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
392,851,627,843,733,765,1023,1023,1023,1023,1023,1023,0,0,1023,0,X
389,838,644,824,754,807,1023,1023,1023,1023,512,1023,512,0,1023,0,S
397,835,600,833,590,755,1023,1023,1023,512,1023,1023,0,0,1023,512,D
386,822,590,791,712,629,1023,1023,1023,1023,1023,512,0,0,1023,512,T
407,845,622,829,581,610,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
397,847,600,802,724,748,512,1023,1023,1023,512,1023,512,0,1023,512,M
446,848,630,990,632,651,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
403,878,647,846,766,671,1023,1023,1023,1023,512,1023,512,0,1023,0,A
406,855,623,768,590,737,1023,1023,1023,1023,1023,512,0,512,1023,0,R
503,800,575,783,603,706,1023,1023,1023,1023,1023,512,0,0,1023,512,P
435,837,618,986,610,736,1023,1023,1023,1023,512,1023,512,0,1023,0,H
389,837,645,857,754,807,1023,1023,1023,1023,512,1023,512,0,1023,0,S
396,840,596,798,721,736,512,1023,1023,1023,512,1023,512,0,1023,512,M
416,841,600,805,606,679,1023,1023,1023,1023,1023,512,0,0,1023,512,K
389,829,591,828,715,625,1023,1023,1023,1023,1023,512,0,0,1023,512,T
390,762,614,836,756,631,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
407,759,480,745,695,744,1023,1023,1023,1023,1023,1023,0,0,512,512,F
381,826,608,802,627,557,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
402,830,619,835,717,710,1023,1023,1023,1023,512,1023,512,0,1023,0,C
390,829,640,813,747,803,1023,1023,1023,1023,512,1023,512,0,1023,0,S
381,826,608,801,629,555,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
389,762,615,837,753,630,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
395,844,626,821,730,766,1023,1023,1023,1023,1023,1023,0,0,1023,0,X
440,850,630,989,631,645,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
503,788,571,777,598,698,1023,1023,1023,1023,1023,512,0,0,1023,512,P
405,774,490,752,595,732,1023,1023,1023,1023,512,1023,512,0,1023,0,B
435,836,618,986,609,736,1023,1023,1023,1023,512,1023,512,0,1023,0,H
380,826,607,803,627,559,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
399,849,625,831,733,777,1023,1023,1023,1023,1023,1023,0,0,1023,0,X
443,852,634,990,630,640,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
415,747,621,812,738,750,1023,1023,1023,1023,512,1023,512,0,1023,0,I
415,746,620,813,738,750,1023,1023,1023,1023,512,1023,512,0,1023,0,I
413,831,599,813,604,683,1023,1023,1023,1023,1023,512,0,0,1023,512,K
387,819,590,792,710,629,1023,1023,1023,1023,1023,512,0,0,1023,512,T
390,766,615,804,754,629,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
383,817,474,754,586,753,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
444,842,622,984,632,651,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
402,831,613,834,713,710,1023,1023,1023,1023,512,1023,512,0,1023,0,C
393,822,475,752,589,749,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
405,772,490,752,595,732,1023,1023,1023,1023,512,1023,512,0,1023,0,B
415,746,621,812,738,750,1023,1023,1023,1023,512,1023,512,0,1023,0,I
388,819,590,792,713,622,1023,1023,1023,1023,1023,512,0,0,1023,512,T
387,766,613,808,751,630,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
392,844,614,819,747,710,1023,1023,512,1023,512,1023,512,0,1023,512,N
397,834,600,833,589,754,1023,1023,1023,512,1023,1023,0,0,1023,512,D
393,861,626,826,734,789,1023,512,1023,1023,512,1023,512,0,1023,512,E
386,831,642,820,749,803,1023,1023,1023,1023,512,1023,512,0,1023,0,S
397,839,596,796,722,736,512,1023,1023,1023,512,1023,512,0,1023,512,M
393,838,611,767,582,718,1023,1023,1023,1023,512,1023,512,0,1023,0,U
370,803,559,960,670,722,1023,1023,1023,512,512,1023,512,0,1023,512,O
388,820,472,750,586,742,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
390,823,591,799,712,615,1023,1023,1023,1023,1023,512,0,0,1023,512,T
414,759,619,810,735,746,1023,1023,1023,1023,512,1023,512,0,1023,0,I
396,845,612,766,581,716,1023,1023,1023,1023,512,1023,512,0,1023,0,U
384,819,473,753,588,745,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
397,835,600,834,588,755,1023,1023,1023,512,1023,1023,0,0,1023,512,D
405,772,490,753,595,732,1023,1023,1023,1023,512,1023,512,0,1023,0,B
403,878,647,846,766,670,1023,1023,1023,1023,512,1023,512,0,1023,0,A
392,834,551,762,581,720,1023,1023,1023,1023,512,1023,512,0,1023,0,U
402,833,613,832,716,712,1023,1023,1023,1023,512,1023,512,0,1023,0,C
397,834,600,832,589,754,1023,1023,1023,512,1023,1023,0,0,1023,512,D
395,851,625,808,733,766,1023,1023,1023,1023,1023,1023,0,0,1023,0,X
386,829,640,851,749,804,1023,1023,1023,1023,512,1023,512,0,1023,0,S
398,839,607,771,586,723,1023,1023,1023,1023,1023,1023,0,0,1023,0,V
408,851,627,763,590,717,1023,1023,1023,1023,1023,512,0,512,1023,0,R
391,771,614,832,755,630,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
389,780,614,831,753,631,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
393,840,553,773,581,718,1023,1023,1023,1023,512,1023,512,0,1023,0,U
381,826,608,803,626,558,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
414,759,619,810,735,746,1023,1023,1023,1023,512,1023,512,0,1023,0,I
406,848,628,762,585,717,1023,1023,1023,1023,1023,512,0,512,1023,0,R
394,830,474,755,589,741,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
386,829,642,828,749,803,1023,1023,1023,1023,512,1023,512,0,1023,0,S
416,837,599,815,605,684,1023,1023,1023,1023,1023,512,0,0,1023,512,K
395,861,630,828,736,786,1023,512,1023,1023,512,1023,512,0,1023,512,E
395,840,607,778,586,717,1023,1023,1023,1023,1023,1023,0,0,1023,0,V
388,830,603,802,731,703,1023,1023,512,1023,512,1023,512,0,1023,512,N
405,772,490,753,595,732,1023,1023,1023,1023,512,1023,512,0,1023,0,B
401,837,609,827,708,706,1023,1023,1023,1023,512,1023,512,0,1023,0,C
395,841,611,767,583,720,1023,1023,1023,1023,512,1023,512,0,1023,0,U
414,751,620,811,737,749,1023,1023,1023,1023,512,1023,512,0,1023,0,I
391,814,474,755,588,739,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
387,766,616,843,754,631,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
414,840,600,802,607,674,1023,1023,1023,1023,1023,512,0,0,1023,512,K
389,768,615,867,757,633,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
394,824,474,751,587,748,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
392,835,606,774,587,713,1023,1023,1023,1023,1023,1023,0,0,1023,0,V
395,843,617,823,751,717,1023,1023,512,1023,512,1023,512,0,1023,512,N
405,760,480,754,694,743,1023,1023,1023,1023,1023,1023,0,0,512,512,F
393,836,610,764,582,720,1023,1023,1023,1023,512,1023,512,0,1023,0,U
379,828,606,806,626,560,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
406,840,626,758,586,717,1023,1023,1023,1023,1023,512,0,512,1023,0,R
389,836,610,778,582,722,1023,1023,1023,1023,512,1023,512,0,1023,0,U
397,839,602,833,589,756,1023,1023,1023,512,1023,1023,0,0,1023,512,D
390,827,474,755,586,741,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
380,830,606,805,627,559,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
405,837,622,764,585,730,1023,1023,1023,1023,1023,512,0,512,1023,0,R
454,854,636,992,630,643,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
399,847,602,803,726,742,512,1023,1023,1023,512,1023,512,0,1023,512,M
387,817,474,753,587,739,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
417,841,599,814,604,686,1023,1023,1023,1023,1023,512,0,0,1023,512,K
389,759,614,801,756,633,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
405,760,480,759,695,743,1023,1023,1023,1023,1023,1023,0,0,512,512,F
404,759,480,750,694,742,1023,1023,1023,1023,1023,1023,0,0,512,512,F
404,881,651,849,771,671,1023,1023,1023,1023,512,1023,512,0,1023,0,A
397,834,600,834,592,755,1023,1023,1023,512,1023,1023,0,0,1023,512,D
399,848,602,803,727,743,512,1023,1023,1023,512,1023,512,0,1023,512,M
375,816,568,971,681,737,1023,1023,1023,512,512,1023,512,0,1023,512,O
403,842,621,824,577,609,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
386,821,591,789,710,630,1023,1023,1023,1023,1023,512,0,0,1023,512,T
404,879,649,847,769,671,1023,1023,1023,1023,512,1023,512,0,1023,0,A
392,827,475,754,589,740,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
388,769,615,808,755,628,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
405,760,480,747,694,742,1023,1023,1023,1023,1023,1023,0,0,512,512,F
497,783,568,774,594,695,1023,1023,1023,1023,1023,512,0,0,1023,512,P
388,839,645,840,756,807,1023,1023,1023,1023,512,1023,512,0,1023,0,S
404,759,480,751,694,742,1023,1023,1023,1023,1023,1023,0,0,512,512,F
398,839,622,754,582,706,1023,1023,1023,1023,1023,512,0,512,1023,0,R
381,826,608,802,627,557,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
402,844,619,826,577,608,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
395,861,629,827,735,783,1023,512,1023,1023,512,1023,512,0,1023,512,E
387,772,613,781,755,629,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
445,842,622,984,632,651,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
403,878,646,845,765,639,1023,1023,1023,1023,512,1023,512,0,1023,0,A
393,834,608,773,587,722,1023,1023,1023,1023,1023,1023,0,0,1023,0,V
381,826,608,802,627,557,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
392,769,614,852,754,631,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
387,827,591,794,710,612,1023,1023,1023,1023,1023,512,0,0,1023,512,T
403,844,619,826,577,608,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
402,832,613,833,715,712,1023,1023,1023,1023,512,1023,512,0,1023,0,C
402,835,614,830,715,709,1023,1023,1023,1023,512,1023,512,0,1023,0,C
434,837,617,987,612,733,1023,1023,1023,1023,512,1023,512,0,1023,0,H
391,772,612,803,750,627,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
407,844,625,764,588,714,1023,1023,1023,1023,1023,512,0,512,1023,0,R
405,773,490,752,595,732,1023,1023,1023,1023,512,1023,512,0,1023,0,B
403,843,622,825,578,611,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
434,837,617,987,614,733,1023,1023,1023,1023,512,1023,512,0,1023,0,H
387,826,602,801,731,702,1023,1023,512,1023,512,1023,512,0,1023,512,N
381,825,608,801,630,556,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
392,833,609,777,580,718,1023,1023,1023,1023,512,1023,512,0,1023,0,U
405,845,621,838,579,609,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
375,816,568,972,681,738,1023,1023,1023,512,512,1023,512,0,1023,512,O
448,847,627,989,632,650,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
386,808,474,751,587,744,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
405,759,480,750,694,743,1023,1023,1023,1023,1023,1023,0,0,512,512,F
396,841,597,798,721,736,512,1023,1023,1023,512,1023,512,0,1023,512,M
397,835,600,833,589,755,1023,1023,1023,512,1023,1023,0,0,1023,512,D
402,841,622,757,583,710,1023,1023,1023,1023,1023,512,0,512,1023,0,R
404,851,625,766,590,739,1023,1023,1023,1023,1023,512,0,512,1023,0,R
402,841,623,754,587,715,1023,1023,1023,1023,1023,512,0,512,1023,0,R
387,823,592,816,713,617,1023,1023,1023,1023,1023,512,0,0,1023,512,T
374,813,567,970,680,737,1023,1023,1023,512,512,1023,512,0,1023,512,O
395,860,628,830,734,783,1023,512,1023,1023,512,1023,512,0,1023,512,E
384,827,643,828,753,806,1023,1023,1023,1023,512,1023,512,0,1023,0,S
391,775,613,836,754,633,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
394,841,552,762,581,720,1023,1023,1023,1023,512,1023,512,0,1023,0,U
401,838,609,827,708,705,1023,1023,1023,1023,512,1023,512,0,1023,0,C
405,759,480,752,694,743,1023,1023,1023,1023,1023,1023,0,0,512,512,F
397,852,627,843,733,768,1023,1023,1023,1023,1023,1023,0,0,1023,0,X
389,760,614,803,755,629,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
442,851,633,989,630,640,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
405,771,490,754,595,732,1023,1023,1023,1023,512,1023,512,0,1023,0,B
406,760,481,748,695,742,1023,1023,1023,1023,1023,1023,0,0,512,512,F
401,837,609,827,708,706,1023,1023,1023,1023,512,1023,512,0,1023,0,C
403,878,646,845,764,648,1023,1023,1023,1023,512,1023,512,0,1023,0,A
402,832,616,832,717,708,1023,1023,1023,1023,512,1023,512,0,1023,0,C
407,758,480,746,695,743,1023,1023,1023,1023,1023,1023,0,0,512,512,F
402,837,615,830,715,709,1023,1023,1023,1023,512,1023,512,0,1023,0,C
414,749,620,811,737,749,1023,1023,1023,1023,512,1023,512,0,1023,0,I
381,812,596,792,723,692,1023,1023,512,1023,512,1023,512,0,1023,512,N
392,835,610,768,582,716,1023,1023,1023,1023,512,1023,512,0,1023,0,U
401,849,616,823,751,715,1023,1023,512,1023,512,1023,512,0,1023,512,N
390,829,606,775,588,716,1023,1023,1023,1023,1023,1023,0,0,1023,0,V
444,848,629,988,631,646,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
386,831,590,823,714,608,1023,1023,1023,1023,1023,512,0,0,1023,512,T
391,835,607,774,585,718,1023,1023,1023,1023,1023,1023,0,0,1023,0,V
454,854,636,992,630,644,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
398,850,626,832,733,769,1023,1023,1023,1023,1023,1023,0,0,1023,0,X
386,828,593,817,713,608,1023,1023,1023,1023,1023,512,0,0,1023,512,T
414,747,621,812,738,750,1023,1023,1023,1023,512,1023,512,0,1023,0,I
404,846,623,765,589,733,1023,1023,1023,1023,1023,512,0,512,1023,0,R
404,881,652,849,771,672,1023,1023,1023,1023,512,1023,512,0,1023,0,A
394,859,627,820,734,782,1023,512,1023,1023,512,1023,512,0,1023,512,E
389,831,642,817,749,802,1023,1023,1023,1023,512,1023,512,0,1023,0,S
388,825,473,753,587,747,1023,1023,1023,1023,1023,1023,0,0,1023,0,W
435,837,618,986,611,736,1023,1023,1023,1023,512,1023,512,0,1023,0,H
460,848,629,988,630,647,1023,1023,1023,1023,1023,1023,0,0,1023,0,G
398,840,598,801,724,744,512,1023,1023,1023,512,1023,512,0,1023,512,M
397,836,602,836,589,757,1023,1023,1023,512,1023,1023,0,0,1023,512,D
403,844,619,826,577,608,1023,1023,1023,1023,1023,1023,0,0,1023,0,L
395,861,629,828,735,783,1023,512,1023,1023,512,1023,512,0,1023,512,E
380,829,606,808,626,559,1023,1023,1023,1023,1023,1023,0,0,1023,0,Q
403,842,622,762,587,726,1023,1023,1023,1023,1023,512,0,512,1023,0,R
392,783,614,818,752,628,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
397,845,626,812,736,775,1023,1023,1023,1023,1023,1023,0,0,1023,0,X
390,765,614,836,757,631,1023,1023,1023,1023,512,1023,512,0,1023,0,Y
403,878,646,845,766,668,1023,1023,1023,1023,512,1023,512,0,1023,0,A
388,825,591,827,715,612,1023,1023,1023,1023,1023,512,0,0,1023,512,T
394,838,553,768,580,715,1023,1023,1023,1023,512,1023,512,0,1023,0,U
396,841,596,797,721,737,512,1023,1023,1023,512,1023,512,0,1023,512,M
389,825,553,768,578,717,1023,1023,1023,1023,512,1023,512,0,1023,0,U
